NU_INSCRICAO,NU_NOTA_MT
f3c7b5755e5b5311a38cc0b67bfd54fe9adb7b7f,472.37952
49a9374bc759c6a4d1f8fce5ade5908afe72803c,461.2483
4f735bfdc3f9ff0ca502f569e2511fe07c48f16c,451.6964
0f31c91179f811dc6de3d071914cba2716013473,429.66177
0d5e00d498ff6f08f74dad2a0d8f566f0c82e978,469.45532
a785bd6e2a4ae24b8c162fe6506c8c995d36bbad,451.36008
a945e7b0eedbc6722edf61c6e9115199efa0e79b,614.47614
b52cae71211465e9b76723d1dab3cbb973a76a5e,444.3915
c64825379cc10911781e842c315951b835c0246d,444.35245
5a4837ca6347926f18a7da8e38c8bc7339f7aac3,472.37952
3bbcc2404ed1002943c4a80215c47ff1ba31ebbf,474.29324
d077ad9b71684906e32bdfefac01c893ff875c40,507.20844
0e02316fc08deb2a0ccf7b606d3564cf17d6763a,440.5782
4c934323ffc017ba5eedd297fe41a1bcbd1d6a7e,472.37952
fe105aaecf09b2b28edd09138fdefeafe5a3c52b,472.37952
44cb1704d691a020beab734f494635e2603af38b,447.41534
c1605ac858a2c5e7a3d674bc0dc56b9bf9fc9b67,473.87076
623b39408740e01c79d585779f119b7bd31aca5e,484.14175
0954f039d7ce9b83b763b6406d3be54af9d386a0,432.36945
feeb6dcbdd5c1d3978768ecfba0f415b01b8cb3b,461.85367
bc764ff3e2905ae18491fcc46b2cf1812bf43771,600.00336
4d0b3bca1ec9337bb27b9d6710702ebb79a90046,511.23163
b62836e36b6a37a18823b0176647b31ed84bd759,439.85135
ce3190264ddeaf78d8fabf07e86fde1fe4bebe65,472.37952
48b56e1d641022967e5b2791de675d524b685afe,469.31555
6432732876989f4279e03bea20c37a21e0ce488d,759.9553
c322f8d156e174e549a44fdde96be32358ab85a3,438.15512
b177bbe6b8e63cade9c28008269c02433d8658f6,472.37952
92f7742f9719e14801466a45e33f904e27be2b17,446.21774
8f00986f46ca0c0eb14d9d8e811919bb76d29fed,434.40128
bfa438beba3914291e0978747404004f6ac79179,451.0497
9f7b8de3a22fe246b22d46de9b4c1d219eb1dbba,433.28766
7db2c8ad5fbddb754318a9f7d0503ef849ef5729,421.79605
9ee6755fd1b35eb53b9ec0d1afeddae8b1d8f38c,470.68204
ae6a72fb90a0c32b27c4aa45ff692c3783de2290,424.55182
b10d3fcde629e4b68758d3dc58911a113837d255,454.7156
2f63a217a4f812d4bb8e3a4a569d43ee7b36a2b2,418.24863
587f219b07191d201677be07e43852b73a5dfeda,453.7125
c669af3c60a62511990ed5f486c525285df59750,491.69476
6b3885b1a4b13568bb6c057b64cddb31c9a839d9,455.4886
0dc0351a9da12f74bd5ebc918d60f9580be35182,445.3387
20cf36f1ab557d2f44d1fba0291054ecb26d8a8a,425.7362
d053a386f5497719e02334cc444acc545258bc3e,529.81244
adcbd3f3986c9bdcc697d91e656a24043e31fb94,472.37952
446a666ce7e015158181ce032e318a2ceffad8e1,460.96967
ad896f169fe2e02c8cda5553fc0cb4aa100fee20,431.28574
e432792b8ba54bba838375cb3f02c340a6efeacb,451.60977
80069d0ec6aecb2f74d973c5bdc5c53ff2a48413,471.62317
b35f19716e247b3fb0fc3bda5e8a7f0ccc69c072,472.37952
dc56167fb0ffcbf92624206591985da23ba078a3,450.40747
d205b1a6488114cbd38335665218ee0a501bee1f,472.37952
10f8e410cadeee997d11e86ed5749c98c184f102,480.0044
9c0cedfb49df5633bdc16bc263e8f574a1e283d2,456.22098
b18c91072332db5e81e51adf0ad4a18c682fe025,423.09134
0d6cc0da68e9b6242b5ce66bbc0ed812fc559874,458.27325
040e479d45f83b7944be895d04b035489e544ab1,450.36823
b505434998285eb78dfdb4341e4a29cc13a2130a,435.861
beeb3d5fae043d08f921090d2ff6c5bbc757496d,478.926
b16fb245d399e311b54c8f9edbe23b0814c8b6d7,428.9358
9dd27683ac74212645b7b8d0d1c2eee6896fef62,472.37952
1167115298a1ed2c659e1e365224311af48ff8e6,502.58035
05c3b49b08e44187dea122ded771f73c791107e2,472.37952
ce62d6ee9ae7ef876a5642ccf61e1acf7f6aa12c,417.11026
386238d9cc8f497486ec335159e3d3fb59d9d57c,497.68417
abafba1eacd1b34ef2e197683cc1d19e7c47cd9d,434.37125
961f5a44f06750c88181c1809c6d002252b8d4e9,458.9955
24605a2eda427ea715d61e72f5e40d6afd31bcfd,602.12646
9810f9ad1fed4a44dd3150d3a93c2321402176f7,431.73642
0b01e142abc07e710ae4f8a315866d95f16d592b,509.9016
ab9b69839b48825032b5f4778eea40e321c1ece5,460.55893
4dd056d298064bdd0674806b118fdeb7cc2b1b33,472.37952
3004e0b4f4b454854f0bb254473aa012e17071fd,656.21924
84083dec8994b0da91c7be5bd5cf540a92d367f9,417.57214
1139a3cb1c86b721fb42051d27ae9cad34ecfd14,472.37952
c7edc5daf30c7d84bb0b858deb7b6f0cc58fcad7,489.04333
55a278c454fb7415451563c61ed46f5d9dc352d6,504.63464
051c748ebab016611de489dfc13b6616d1070361,456.1503
e2f476ff901b0c67a7df201c865aca3219bfd803,499.34375
7ae5a82f05c571cbccd3d1057aa2ee320633335c,460.18552
1c86c6bc97a76e31219f8902c13627c0de70c6cb,485.8816
e6b0a19633e93aa0e26b5644d0142d79c7526d5d,453.94003
acbc30d483ea45980ae8919a1e608acbb560d796,513.46783
d4cc2188bbe4365cbbec0d8e697f5f982d217c55,467.0388
bc370bfd5f72cd9cd277191c8de3eba8a4b5d7cd,472.37952
3c049c9981020ef5f6968e0eec4e6969fd2f4b0d,444.31073
a5c39ced20251de476553163291f5141f9b66d1c,419.84705
d046f715b5009e2569b367c071120a9e80280f7c,472.37952
6d9409ae58f72c208c0ad1c8168080a8deeef8a2,449.2009
85e6b7523bb635e5552fa91b4a79122118918668,519.1381
5443c9e35006e84510c518efc894c075b606c83f,428.161
80b9f96ee31137fbe9158841eb193d26d6dd762b,456.14468
a9775fb636f6d3854a4d8186f81463b3c7f837fb,455.9834
6091d7a1acb022b664e212bbc322932384824ab4,433.16803
57b0f2145c5f4c7f2f4b51f7f2a9bbcfef67cde0,472.37952
828f1541b637d7781583e98f754bbb433f2d1dd8,500.12418
aace2a613988d1619385514862b227ec1a616255,419.03247
45a6fba80a860b768d6b4172b97e35f0b06db075,499.8197
4b93629e017653c27a7ac99b9ed6fafa003a6777,494.97427
ddd68576dd27c673687d8b04057adc396a75f566,451.5396
ed9e6225f3914f90c61a39572bf1ad207688a3f0,469.3086
270692d94f5e7f0d9dca2a1acf8f3ab24dbe1bf1,528.4837
afcb620ab13d96348763196f200b6bf94ab1c060,452.27924
7cfb1d64261039d25784ecc70e9bf286ac9492c9,484.80084
4cf6407fb9c6a86e31d6e45ed7ba4e0531279d40,429.2409
5dc2bf0223a2c68ccc7a74e5c61571c31eb62343,434.89304
d6c682e729a33858ccdaf54a2a3c625c82ddc108,471.71628
793d1bfef9d9f220421ffb7b334d6cc0bd005a59,563.5763
0ff0abca7be65e556773ff1395550ef791c4d272,503.9486
af5143b6372ff9e30d17884cead389c15fefde19,432.2423
d1f6e0c6d574a1def695974263f5e1461d99e90f,632.71246
31c2a0c6107ea4c62557f793221b4c341b73b958,425.74203
650ed2fdd80680c747363dd1085dd191c60a0d8d,501.50656
548cda0eb6595f3e63ff696ba2c76968d822e92e,450.18683
3015b6509aea680d616c0fe02f503b3bca646b50,472.37952
6e54fe08c0b09ce7e1e97e331fe394ef9bc90ef7,472.38443
60a4ae459b9f634a1e520f41617517450af42250,472.37952
fd08519ad2a8c3de354d91febb8cf774e6337fb6,472.37952
4c314024a3148ca131970a181ffb67bc108c25f0,451.53485
9175008ab4a7ec7a5eb989e56a73c49ad37a0da0,410.69162
8276b13cbb842748278f0bb9434d9aa34b8764cf,558.30676
dde3ec7e3489818a870e8346cbed7dd39ab15b55,509.38226
3ee2b42396bdf4bc036a6cba96664f8ae93c6b8e,428.51495
726756441f525880e8b6987fe2cb3e35b8bac203,493.03876
cea2338f7449ee46b5492f075395096cd6c6f939,499.71796
fbe839eb5162ef30973bc305d28aef9d44f874f7,472.37952
cbec7350314259d2ba8b3ceceb58a210df4bc681,499.27515
9c24a3786f38a3b87cfbdf5a9a920e8d87a32fc6,433.62817
51b729ab9dfa13aca2dc8f846c74926a7424defa,472.37952
02120ff284b0881ece778d68b6adf523440d0a43,622.3677
0858ed38f44ef60f451b7a7fa78c0ebc08447ea0,522.8844
37479cc6bea164d3d5a329917e99bf1256ca65a0,496.64093
59de7100f8842a0de4e46a76d80fe9d2aae7501c,483.46378
dee367db96e2cbf6b2a914ae684a5b212cdf5b62,500.36343
e96a22815941023c8585cf48fb9836542b5771d6,472.37952
814e4068b1c6635a9d815252bfb52588654bfa9a,495.13885
3db74518ad8faadf00daef29f2aa1d9c2456677a,427.09512
5c932a4bce9b2d1d17244a0ff664eb8079842b1b,445.185
ac9116f93ab30680484fecee10333e60a3400ea2,443.3719
f11bbf853a19daf9ea560f2480a36abb63ea953a,481.03036
c23759ab3cb0c1798bb12b54a262ef445806afb3,437.474
c1172ead1d0a8e4dfaf979e48f44e50c8201b879,412.2012
2500339c0390a5cf28e1e8df0477e13fd4cdd674,428.09204
b586f97dcd32cce5a58846e9451b362bb2610fab,480.3622
ca29c819e5edfb5a2af0cc739b092c671cd0ef61,500.31964
401801d904aa3a34026903c71529dc47a7e379c7,472.37952
161dfb26aca998800deca1eeb4fbfe89a52feb49,504.63464
b1d4a7574f133c196447b616bc525bda616b8697,472.37952
f630e84d0fd9bff0d01e51e94ddf21d2d7458d0f,526.6586
aa13e7a77d6ae5d41ee674734d536daffff57a44,448.9827
57ef7dfd33f5b263a44faf72feca32fb75b898d3,472.37952
d7aecd6b60d8431c2c1e0751e9b9d7a9bdac1d34,484.36237
8eba2f0dcd23a99655dec302ddeeb45a96353a2a,456.32498
dd732838c9fd669241c08abaa56c01e8df68d05a,420.9876
e827ac088dded6e62b05ad7c53daf8ab8f3e9cf5,472.37952
ced936a58ffe6323bb917e8aa72dd83e6bf6c1bd,472.34274
ba3a4c02d3ee40373985a7e8ed5c540127af05e3,472.37952
a217489fd2f0b5659832afc3e7c07e07d7f927d0,472.37952
bbbd21500338762a2e766e1f1e329f56dd1ad7b5,630.38574
2bf1e3cfb43778286f4b43c4e1623b4ed5fa2d00,455.1487
7f0e7b3bda0941ef1862a12cdeb7320f4e11bba9,423.7065
9a40ea9a985309c004b97d695bdec0005ec0e34a,454.13388
d9396c10798f8fdeb0b2d7a07e287e26ed47a523,416.6056
85615335c72589bd0172d257b352b1c4708660eb,481.09824
0a0a040855f52d4ae73d3ecb7ea397c9c8b9c6e7,447.73672
fa883407d61fec85d241503f3ab570c000a1b2db,479.31894
a10efd91e30aef4700b875a2aa7758834913312a,422.0927
cb6093db7de64440b441bced08f3e0cd07f65ea8,464.6961
9633c263d32bd988f14096eabc30610389b0627d,445.6568
7cac92147c231453d98ad465b2c4a8bd28efd7f8,574.18066
0b5295131beb490a0e1d3ac1c77384b286d6eb04,441.95322
ab58b4c5ab94887088e6d8616e04317fd31b46e3,590.28174
c869448fb5b9ea47f647ea8005fd936725a048df,435.09137
d3b6fda859d86b1c0dfc09cd748af1efc74065db,461.2431
6f16236c5b24ac28b437cccd59e50edf8425813d,512.1785
9b5386e595946817e6da09aa3d7087d9af4178c5,482.6883
84323b71b3e94e9d38eff397d31288fadf0077db,534.0733
54975534982f28a8ebfad6e178fc40afd09a939f,472.37952
f9f97be65995f788162d8315c36d620456363008,474.74863
e0d95e457fb3e5df429c4818790d1c4a7b725868,443.9069
85e76a757310833e6ed656a75306b0034911327d,472.37952
4869c5203186da06b9facfc84abe6277cf60667b,446.66162
c753aaec0115451ad117c6323c1185c3711dabe5,464.99707
146e49c6ae5bf1fba39351d2a5c088ec3dcc0e1c,472.37952
82414f56f360e219a988a32179e60d88dc2a6527,455.4618
c4ac1a474728dfc62cbae6681c6b650d7c0c924c,433.11975
ba7d6e94b21cf77c9356886ce4ceecf1937652dc,532.8002
ce254395d6e35fb36c76f57c2f34d7c76b520b50,472.37952
5bcefda8a8272b106c13a2d20bfad5d0c565abee,485.01178
e66d155dd9930075cc70d80593a7c3ec0d8462a4,508.58612
5d65e9ed84c9503381ea9667fc99e5df6297e0b8,658.4067
126e3fc79a293d38a5964e746d127a930263a3db,427.79636
2126072ca85f5e3c53a0cc68667a9bced5021a7a,476.94363
0f2c047cb94b8342cdd10d2c89dfd31b30ae52b6,472.37952
a4a26cde436605f327f4a83adb87421a01bdcec4,470.91028
726a8dff53b03903c15bdedb253c7cc2d607b941,519.5603
d93eae3e2c6f8b00eaec57bb29f526524051d033,429.8445
0ce55320384c07cfa81d4f30ce0d5f9bc969f3bb,675.7838
3a377038c92938cf28c22dc7e0732e60a9ba398c,472.37952
18e32747c6554cccf3b6492e538c697d5dbb5d5c,468.62555
9c3425308438678bee6bd146b86c8e127fec9109,472.37952
4ab7ae64aad9deacdc692450c4f88826ce5c2ba9,428.73782
4a4ab9301a90def2ad3dde2468dd99b248db0bed,450.60406
844e3e0bca6eb04e4be39381e16637393b37cb6e,443.92273
562e0be4d49958983b49e77000aff3d4c449abb4,424.63025
cf9333a187989c301cccb4bb83d13b6d9fb9c8d8,472.37952
6adbc1a4163d2bbf210eedb3375f312a47795322,472.37952
61155e85319a27f74cd183e2f0bf47247ed4d576,527.5755
a4bc0d3cc7edc00194e21544dcabff472757cc91,560.4249
ce547434a88c63905076ee38b1f4397873f69f20,431.6404
a2a86bf147a6d14fa8d5004a3c9f51cea8c993cf,472.37952
36f4cb4aab51be32fe82dd472b22b6afd3640cfb,535.16876
2c3e48de9bbdbafb49dc54c6a960b8bcf2ab2c6b,428.91
e7c77a2a5b3078f88f0a81ff6dbb02bf2c44f08b,416.76422
79faf7d4cd8525c8123641ade1d09977114f5237,472.37952
637910335d12cc974f839c75dc088a4b8d6b18d3,472.37952
3ca6347d41bfbf4204b59086ac3dd43739cd576e,452.8386
5048b09c39fb52662d335b97e2544b88e9a92eef,486.3546
ae6c50f70e80b080e35c3a1c23be89ec2cc3c208,459.27115
14c5239ae91ba16015642f25984d7f57a02697a1,449.2009
4e4f2f39028eef1a6c675694ce9f7a16788fe90f,472.37952
9eff25e9e6a719d6ae4e039366f5f7885fd57c7a,458.46805
e79996f0893aec1d3e7095aa3f00b34bca31fe84,455.3719
00c313ecea994ec5c2902e31e4106e406e2f0104,477.7075
381464c7436ce15e416829d31a6431ebf0c0cd1a,472.37952
6b7d28480195ae377e7116213aa0089d9a0995e2,436.07083
a44671448ef85cb40ebd20732b5c92eeb96a7ff1,431.15128
d121ba05db40e4a7ec1f8ee5140a6741eacdfa0d,543.20605
ab12c7424f07c05144bde54a2ec140141032ab9d,472.37952
259c5955b3c83b93c6e6ef16d2974f15f69e987e,472.37952
70a357d9d8607f064981d8e38f5ec62c9915afb8,536.3375
cd2034b4d3be8ece12fdb3bcb723ed8dc7d84e55,529.1284
c105d45f36d1710e761ef35171c6e0b93d28c7ea,423.54288
e01eb71fcb360402ef9cc0c7bbf3b7be4e143499,472.37952
bfaf1cda0b828ceed6899354a8380dfc1425f1a4,499.33197
5ee973233d3b2c539c826b43b78ec1b5f5840f08,500.30276
31eb377d7afffa2ab6c04b36a18b111e69da9155,470.62894
6910aee0533a923baf83b36b2b6efc5ab3d580c1,472.37952
b547c6aea174382412cf6481827dfd8f26fc2e1b,498.8438
ca394932d7bbcb42c2168c94b0c6955a41849849,472.37952
8dc39ce43533987b1865703ad66ea087669923af,578.51996
a6fec1f8773ba19000f5a316d4bc0cacf1a3ad51,722.32544
e077a36441136757fd041709f71ff321adb21a73,472.37952
8edfc7db76381d0f72a9dfbca85682b6578a71f9,472.37952
2f5ddd2eccdad40f07036aac5263054eb1f05c9e,427.12454
5de642276a67326bda40eecc986314eec59dd821,588.34937
794b0d35e609fcf9fe4f5212be47059fadc436c4,435.32736
75572cb890372e12a79f280c13558eb4896dd3c2,425.84543
48f5887620812bd15b66df4946024ef56703666c,472.37952
04cfb620b1eb06630e0d862b68be99db24ef590b,455.32388
27b6e0563bb711c52ae38471aa9de5512964955a,446.66162
2878b3fb628b51be16e5e2c4cf1302c45c305c70,412.46243
8cf03a2e722887070b3767b4b4cda011c0fa1330,472.37952
75289b7fcc477a4f5c94ce6e71ff620f3ce98f02,472.37952
5c705252ee21b9ff119b2b12b6640837b3988c2f,447.6968
e1289a71cb576242182a92fc12350bb8ddb815c6,464.01703
b421af63a0c7e32882d33b3cec5408c95c63f46e,472.37952
b5dbdb4d7747a53958de12e38b50bdf742e44eb5,801.5553
7a4af6bf3d3098a068b6094e3af6901fa2559195,530.2184
8ef569044b4ad923c3dc8ba443b1edd734a8658d,442.79135
3e39b3a24e9e4d73b0dcfa3bc23afe12f413557b,472.37952
eb2b82bc6db654a9c85b964b307e957022c143cf,427.21585
d6e8ae681d8fcac98ecba4cd0b16622ef1533741,472.37952
54fa10a0f1ddda561d40edd89f6a06a9228a1f99,446.5754
ad3508af3f8624b3c33134fe64d3f6a005521f89,500.5988
5c76d2e873dccea74830c9cc82caa20033005d42,472.37952
ea9c5e2c29219ae6421273d19fd03e4dc1ad2cca,485.36792
f77c8e51d7c34e68079d11274dd2a0f0ff8187ab,412.03058
3cecc97b03990fb5c7ccdf26108db644b9fa11a3,472.37952
2739eb1299b8d443a184057aa38daed5dd19bc50,457.9681
bc05f26ff85b4a6b727697cb198ef65553b2e659,472.37952
7fe6d2dbd3248b2f78311cc999b8499ae3251493,430.4473
12e7e1bfc8bda57a88719da4941811634781e72f,436.12442
d9b1c88212d0d213b10615b70bce6eeb4c40f7b4,430.03033
d5f9d8726f85a0e3e728a217f93035918648d315,659.5427
77ed3bf197ef4d58770701128341fe97a7a98513,526.8503
a191f5f6665a24cec34450aff3c69f68c0e0579d,652.04517
9afdfe6c386e81e45555a0852401a0d5c870d41d,466.75208
c82b7dd05c036612d1e9ce5ace9bf1965b3d26c4,498.56946
0cb0db2194f13515c452571dc361fcf1a2ee3f02,472.37952
a6e4330a34bc6a6c87c7ffacaeac917dba885db5,469.13885
d6c5d0cca590548cbb111958b8995a1fc6d89d7f,599.993
ab61b9ffa2788582136df0991db3ee2d69d0d9a9,431.51505
b4d25b1cf44a7745a79faeea9a05723135d83bbf,490.3079
7b74c36d4bf559c5e934752d268ea03d8a124125,582.3257
b384d4fd5e6f6ea82e01831539d16a9fa8f91cb5,495.6313
728d4f7e0de8aedb110fca556c3f420baf4aba76,581.7649
8e2554c9abe788b651643eaaca9be85cfcddbaa1,491.8449
bc6a2799adaa2ef27e6caff67c1a29c674a17c35,472.37952
33d6bf2d7496984d704a5bd9664bd48df172c074,497.55734
2f2171960814d2eb8723ee534f3bec5948c478d3,472.37952
f36b2a93b81ab7ed145bd055f1f234060fa0bcb5,465.24478
c77c815f9d63cbd95e09f5f89ff9ef2763939abb,480.3622
6375fbefc91ae67112adc6e086cc65e7b311b2f8,472.37952
6eb5f586dd24e6c60096ae8586f866841e8f4791,430.45038
2cc6e2ca077b6682d4d7f8ec4802c93832109fba,445.52362
ac0a3d8daaaa192ca9a1608a08ec522376ed4e41,426.22824
8aa9f2cfbd4c9c5ea033447e0ef610258faa3574,430.2192
d95cc0b79ec9edb1febd3f457e4d4c0ef13ec56e,420.81027
60da8c3cda54a349b059a0a0ebcddf108242ef76,586.47656
0e6722ba4847f0521eb339ddf71ceba0a922af00,504.60336
a2f88229222b89bde44a5b6aed6105b0850ac7d4,419.11325
23e1a2c90f22e8e02ff4fdea55124de6c860d6c3,472.37952
fcf940ac1972db6a992f1b35af6e6939eb62b682,443.04556
baea4c310ad48f89035e5a677c2407345b8353f4,412.03058
4dc23cebde2c5e17e379fe852b2799aabe782ee2,472.37952
1272cb22998d24c1de9b43a4bd8465300b6750f0,437.55817
968e2e7008b092d66026135f3c1ad7b6f95768fa,419.86987
97931e161453b169f714c7630e18725a1ee6f399,472.37952
8e65bdb9d9ccddf5810eff8036dfee9873bf3f70,506.37802
4a77bec36c230119e16e282758ba9f3f18cec0fc,779.68146
62d666e14f7624d2c91c25e5e12079cdb7c5cd9a,472.37952
22614a53d7e910e6c98a974d6c9be4d314e74462,429.9947
96f38abfd18a206f3172fec7921a9354393cd76d,472.37952
d82c597039c477b40278be2031cef88a2a761af6,537.49927
5312f0c3c82cb02cfcbaa0fc1f9ca301a8537afb,494.31204
f520745063d848447769542cce26695db6afe6b5,467.9574
251bf22232ba2e8e2770231ad11f747bc3b29c0a,469.85883
b5aff28124cfc66245d7031fdefe8f5ca32b5b8e,472.37952
e4105ca257ca4ac4b72de56a6868470763be85b3,464.3075
6f21c64bbe0cd15e83ee8885e2f296091aabc1e7,557.3636
16ef62bfb4893e0e96e64f7bc20ca47857f09e2a,511.42548
8f6deced4a5f0c98e5f4b37ec7f2ac71f0704e50,472.37952
bd8882e2a5f76efd90aee1f6777325d94dcb91d3,472.37952
1e1c8bedbf49f0027adcd50e1099d5809b007b65,444.38205
6d146325b3b3eee652f4c7fa599b48010e2ec931,472.37952
8f941e3afbcdda462cf0ddde37dc2ca0a3f3b715,423.03836
d4a6f040ed7cafd0ec70ef83181afa59b7b5ecc5,662.9356
19c91eaf87242ae5488e51029c256a0627398e4a,472.37952
529ecea85d3a3016381a3025d926547af7f6bdee,525.9429
ff7d1df6f7d3bc71985c64434ebb3a4d337e136d,451.41583
92c3f3a7c49512b4048ce89aa920c83dac79f295,439.48422
c7a6926f982c19e300038bfe47e50ed99c2259fd,447.23557
4200581790d7690f548380f340ebe97db91a84ff,444.68298
1c727935207067dc1f29aac3cabe8400f4afe3a6,469.34814
797b225cc39780d3dae2be517650d6abf1b1b20b,423.2681
cd87f964765dd37a2ab0e3559da4239453f4f100,446.66162
094ab89bf55fe688a34a8f6189d20b3a0e8ce9bc,571.3508
58607003fb323006c267291a8c360bbb627d2724,455.32388
7cf2bddc56655ff41b19bbff9456cec3d3488775,495.61847
e2ba6c6c34df1f600ba69c833fcd801b8005c99c,472.37952
9ea7b75d91aa1e25a4a6ed86531e9b0d1979b193,467.2929
b47e73c67cfccac8b6c39ccfa515d91b002c9419,440.9482
c306f4e1b3a9d41882c685302e5f8f08422dab4d,472.37952
19f865b42f5baf80dd24199e39d4a625ad169daa,492.04724
ae56e8b92f2c420f2834ec796dd8e17dd06a78ef,569.8089
ad27dc2e4abe46dc8006ffd454d4a9d757e94495,514.747
c271d8f5e865b726973366eb1acb6eb530a39a29,544.3126
462ebc6f18f85a16beebd8a63e718699aa93572e,439.0701
e41c66eed02a9400e8bb1505ae636596a583d7d9,427.49918
8ab92e2f6f4d494b69976e66304220f352d2ad9f,579.3833
94f386538c336c10a7fcc50146ac4169f61ac45a,472.37952
f1a60dbf27d45718d2e7f4273550ce8fe666e322,472.37952
97d511faae7f1b529895edcc0801680941372c89,437.00595
58543bdd88bbfce047f94c6024113f9c67443ccd,439.90048
7642f912f9f38d1ffac323b663a90b6cefef510d,472.37952
a8ff98be02bcfe5ee1b05b1750db420c784f10ea,472.54355
43abfac89c4274d0247013b7f4a72ae44f40b690,628.6274
c97f92f5a40287103a15825342c07c6934612f91,511.23163
22568c4df5730d237a6d04638236b4a4275045b2,479.99506
113ccbcb274b0f8954abd840d3b2dcd071607c48,440.53925
e0fb4330b31139d54c03d4aabb28630bc8c04f2b,529.173
562bb73f31a3db46c653a8f0f6eaeafa26f84d9a,455.1135
d318cdf726e75a85fb06b76f0706d82a39d5f529,477.14285
bf48d7228b91020d3a303075f3da43cec0010a0c,472.37952
5e77bc36ebc7b7cf269fd451d7a932505c4c60de,472.37952
116e49b21d5e738a4c69465bf20533a7fd585387,508.61435
c2be312fbf3fe56179cee4416c1ee84ade5f4106,426.3855
9bdfb153d795b81949f9a5ef90748ab1fc30f40d,477.59402
1812ced2834635024cb12366e123ce639e72ba00,472.37952
e7ee28c592cf44e9f8a7f0ba2465e3c8e096beef,472.37952
296f962d9811dc774920859f38e90711223aeb71,461.70172
7b54235cede4dc0f4cc456d477e2fe3e36312242,472.37952
74079588e7f80c24c90c275c0753fff1b82fde04,452.62848
98ea40f72dbdf492c2f9d72223ccb4e3b6909542,442.96255
41981451665840cc11c4a9a55034ccda5058953a,472.37952
359af3a290a0542fe3bda2d0f711f6ac48ceaf59,424.5472
b26072005ef6318e6365d49229cc4ca9f278a92a,638.1692
81ea629aaf5c8a03413b8e3acb1ba509b03b97b4,419.391
2790bc72f48799f3c8b65994efe66579cb4c86ab,472.37952
811c61798b17a68d456415ed704967b92f369366,472.37952
44c3c8ed6d54ed6c23b5690fd7edc54b7f64804b,446.66162
6f6c43f2567f080b6cc85b120e03b4cb192888fe,524.6649
2d4db02e840bb73a3d079f65fad97ba47bef2649,491.43292
d16ee29661d6438fd246ac1361551391316b3c93,439.64377
ef88ba7bff10c3901a068763fd308ec0f669989f,504.0063
fa7c7baed670c091595d5241ac60388158d865a3,480.60992
2eec2a8804041d45e6aed36d780af42077db9738,472.37952
e1b13253d0c6d128395ef9038e81b867ccffd75d,472.37952
4b1272abd1c223c6b3866738343d0d1a187bceee,449.52783
9b3ba216b99a9facb99d291a24ba7f31f7c16d47,586.16766
b30564e6725ba49f41a300b9d5b4a4d60dbd2e96,675.38837
0a0f6d41a696188ca2f0cc6ba86ab0dc289f71e7,472.37952
6b97e401a2380ea07eb4cd9b23a36c2f65bb571f,495.28793
9339e7edd9c9f1fd6315d21cfa5b8a1cbfecccba,631.4545
96adeb926d2bf38c47605752b4583e2421670498,472.37952
85532a763d300142aa5730640d6557e951c9d5a5,467.49384
1d0c6ccbedb71ac35c84230c2178b1e63121d981,435.3753
d9f19fb6fb2930ab8b678a7b0323002ad203037e,417.28427
548afb11f5558a98d60d15812ce420183be2384c,430.5662
c71e696d1da963c9ca2f3721235636f0c11a5214,472.37952
0df706507e7b9949fadee6ca5d133b6121dab638,422.87637
273f728f72746a324f8edca20016b31ebdfc69c9,532.8118
315664ca896144a5b09dd9fefa1118c077850632,501.6489
270beda937aacf0ccb92f8c1c79f8ece81631474,472.37952
2b16ff985a0e98893657e86f03e31a1b9cbb76b5,446.39944
72015742f88294ff22136b796ae21fa3bd7ff783,472.37952
e76ff15c117627b54fd9982e861f440dc768ecc5,472.37952
21fd3328af19163fa8b6aa5379c514cbb80aa40c,665.5091
5fa5d2acc9f8a67fb4429935481b238e2bfc304f,573.51434
0bd355cec1d9f3a77091328a3a2ed00055ef5b8c,495.58527
82d0f31d745e2bb538a7b2b4e3b9d12fe8410afc,472.37952
991f7e20c95b8ccfe1e778cc46271298255ef03c,550.4945
74fce1f1cb212c9bd565c567e67dd36c4c8f0195,660.90186
15e213eeafccc2104b09e68d19bf0d319e6b3d23,492.59384
1980b884a95091958fed36f2a25f4f67d951307a,467.2929
85d8f06a32db9cc5355cf0697f01f6f72ee6990e,503.69052
bd6f17903c51d67ddc4dfb0ae966e71d6d7de048,556.2639
0d607b93f4fb2c0bc4a101d049aaa2afd95c2403,517.48706
38322f95e4b41e66fe73b075cf7a85d8eb1f4078,737.1697
17b5dd38279725f7bf42fd672087d34581aac7fc,524.4472
91be8aaf2eaeab553df643e309d7731f55951416,472.37952
8309b6e358182075fe70ff33ffb819491bf7dce4,510.91028
05152b3d0b3835e47ba4a0f645420453ec606f11,472.37952
18cc562b243cac2c8f6e88260ee7de9345e511da,487.18427
e300b2071c31c00ccce1ed056a9ba5cef3257509,449.33545
b8574cdb72d7c948c3c536501930f4998cefc5f8,483.59027
7ca98c72cdf85704e7b3a4380c875482b6ad82ec,539.49963
642d4d14f3a42c4c70371c9e647d87c350756dfa,731.3211
5274f6ec4abf32eaab809472f94c2ccbf7cd1b44,472.37952
6047a4238c87b04f722c0bf2705289ab82c0ffd6,430.8748
c2cbe6a23cc008611e77294497830f9e92e8bc97,677.6911
8635319581b84dab491c5ebbb9f2527208044d6a,442.71524
